id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
1,234,4,1,1,1
2,174,4,1,1,1
3,92,4,1,1,1
4,146,3,1,1,1
5,267,2,1,1,1
6,260,4,1,1,1
7,231,4,1,0,1
8,141,4,1,0,1
9,205,4,1,1,1
10,37,1,1,1,1
11,40,1,1,0,1
12,121,3,1,0,1
13,269,1,1,1,1
14,72,1,1,0,1
15,211,1,1,1,1
16,124,3,1,1,1
17,154,4,1,0,1
18,111,1,1,1,1
19,10,1,1,1,1
20,233,3,1,0,1
21,156,4,1,1,1
22,262,4,1,0,1
23,100,4,1,0,1
24,103,4,1,1,1
25,244,1,1,1,1
26,5,4,1,0,1
27,109,4,1,0,1
28,157,4,1,0,1
29,212,1,1,0,1
30,254,4,1,0,1
31,240,4,1,0,1
32,24,1,1,1,1
33,129,1,1,0,1
34,36,3,1,1,1
35,44,1,1,1,1
36,46,2,1,1,1
37,52,2,1,1,1
38,168,1,1,0,1
39,35,4,1,0,1
40,28,1,1,1,1
41,130,3,1,1,1
42,13,4,1,0,1
43,29,1,1,1,1
44,108,4,1,1,1
45,42,1,1,0,1
46,117,4,1,1,1
47,117,2,2,0,1
48,5,4,2,0,1
49,229,2,2,0,1
50,166,1,2,0,1
51,187,1,2,1,1
52,249,4,2,1,1
53,27,4,2,1,1
54,235,2,2,0,1
55,278,4,2,1,1
56,125,4,2,1,1
57,54,4,2,0,1
58,243,4,2,1,1
59,262,3,2,0,1
60,73,1,2,0,1
61,37,4,2,1,1
62,36,1,2,1,1
63,177,4,2,0,1
64,161,3,2,1,1
65,68,1,2,1,1
66,169,4,2,1,1
67,86,4,2,1,1
68,247,1,2,0,1
69,274,1,2,0,1
70,276,4,2,1,1
71,10,1,2,0,1
72,198,4,2,1,1
73,15,4,2,0,1
74,248,1,2,1,1
75,264,4,2,0,1
76,142,4,2,0,1
77,218,2,2,1,1
78,190,1,2,0,1
79,60,4,2,1,1
80,146,3,2,1,1
81,181,1,2,0,1
82,106,2,2,1,1
83,65,4,2,0,1
84,137,2,2,1,1
85,162,4,2,0,1
86,78,3,2,0,1
87,253,3,2,1,1
88,120,2,2,1,1
89,50,1,2,0,1
90,88,4,2,1,1
91,232,3,2,0,1
92,244,4,2,1,1
93,257,4,2,1,1
94,269,1,2,1,1
95,215,1,2,0,1
96,148,1,2,0,1
97,156,4,2,0,1
98,246,2,2,1,1
99,241,1,2,0,1
100,108,3,2,1,1
101,233,4,2,0,1
102,159,4,2,0,1
103,53,1,2,1,1
104,258,3,2,1,1
105,98,3,2,1,1
106,76,1,2,0,1
107,204,1,2,0,1
108,147,4,2,1,1
109,199,3,2,0,1
110,58,2,3,1,1
111,272,4,3,1,1
112,42,1,3,1,1
113,189,1,3,0,1
114,15,1,3,0,1
115,254,4,3,1,1
116,243,4,3,0,1
117,176,1,3,1,1
118,84,1,3,1,1
119,93,1,3,0,1
120,25,4,3,1,1
121,106,2,3,1,1
122,139,1,3,0,1
123,210,1,3,1,1
124,163,3,3,0,1
125,23,1,3,0,1
126,79,4,3,0,1
127,267,1,3,1,1
128,161,1,3,0,1
129,132,4,3,0,1
130,200,4,3,1,1
131,175,4,3,0,1
132,241,1,3,0,1
133,121,3,3,0,1
134,122,1,3,0,1
135,48,1,3,0,1
136,162,4,3,1,1
137,92,4,3,1,1
138,109,1,3,1,1
139,148,4,3,0,1
140,250,1,3,1,1
141,151,1,3,0,1
142,274,1,3,1,1
143,37,1,3,0,1
144,134,2,3,0,1
145,126,4,3,1,1
146,188,2,3,1,1
147,114,4,3,1,1
148,41,3,3,0,1
149,202,3,3,0,1
150,82,4,3,0,1
151,215,1,3,0,1
152,239,3,3,0,1
153,263,4,3,0,1
154,226,1,3,0,1
155,142,1,3,0,1
156,127,1,3,0,1
157,16,1,3,0,1
158,206,3,3,0,1
159,205,1,3,1,1
160,52,4,3,1,1
161,56,1,3,1,1
162,20,1,3,1,1
163,36,1,3,1,1
164,117,2,3,1,1
165,222,4,3,1,1
166,249,4,3,1,1
167,185,2,3,0,1
168,47,1,3,0,1
169,248,3,3,1,1
170,160,2,3,0,1
171,216,1,3,0,1
172,14,1,3,1,1
173,2,3,3,1,1
174,116,4,3,1,1
175,237,1,3,0,1
176,179,4,3,0,1
177,86,1,3,1,1
178,33,2,3,1,1
179,130,4,3,1,1
180,102,1,3,0,1
181,46,4,3,0,1
182,266,3,3,1,1
183,92,4,4,0,1
184,199,3,4,1,1
185,46,4,4,0,1
186,53,4,4,1,1
187,219,4,4,1,1
188,193,4,4,1,1
